x,sex,elapsed,S
56,f,2,500
56,f,2,500
56,f,11,1000
56,f,3,200
56,f,14,200
56,f,11,100
56,f,3,500
56,f,15,1000
56,f,14,1000
56,f,2,200
56,f,9,100
56,f,14,200
56,f,9,500
56,f,10,200
56,f,1,500
56,f,6,200
56,f,9,500
56,f,13,1000
56,f,14,500
56,f,5,500
56,f,13,500
56,f,9,1000
56,f,15,1000
56,f,1,100
56,f,1,200
56,f,14,1000
56,f,11,100
56,f,10,500
56,f,3,500
56,f,14,100
56,f,15,500
56,f,12,200
56,f,11,500
56,f,15,1000
56,f,7,500
56,f,14,500
56,f,4,500
56,f,9,1000
56,f,12,200
56,f,15,500
56,f,14,500
56,f,12,100
56,f,10,500
56,f,7,500
56,f,7,1000
56,f,11,200
56,f,8,1000
56,f,3,100
56,f,4,1000
56,f,3,1000
56,f,12,500
56,f,1,100
56,f,14,1000
56,f,9,500
56,f,15,500
56,f,2,200
56,f,4,100
56,f,11,200
56,f,8,1000
56,f,12,1000
56,f,9,500
56,f,2,500
56,f,7,1000
56,f,14,100
56,f,1,1000
56,f,9,500
56,f,5,100
56,f,13,100
56,f,2,100
56,f,9,1000
56,f,8,200
56,f,11,1000
56,f,10,1000
56,f,7,1000
56,f,15,100
56,f,13,200
56,f,5,100
56,f,8,1000
56,f,11,100
56,f,7,500
56,f,9,200
56,f,2,1000
56,f,15,200
56,f,12,200
56,f,1,200
56,f,10,1000
56,f,4,100
56,f,5,500
56,f,1,500
56,f,10,500
56,f,10,500
56,f,5,100
56,f,4,500
56,f,15,200
56,f,4,200
56,f,6,500
56,f,5,200
56,f,5,500
56,f,11,100
56,f,1,200
56,f,9,1000
56,f,5,200
56,f,15,100
56,f,5,1000
56,f,10,1000
56,f,4,200
56,f,3,500
56,f,5,100
56,f,6,500
56,f,1,500
56,f,3,1000
56,f,1,500
56,f,14,1000
56,f,13,200
56,f,2,200
56,f,6,1000
56,f,4,200
56,f,14,100
56,f,3,1000
56,f,7,1000
56,f,3,200
56,f,7,100
56,f,2,200
56,f,4,500
56,f,5,100
56,f,13,100
56,f,8,200
56,f,11,1000
56,f,5,200
56,f,9,200
56,f,1,100
56,f,10,1000
56,f,12,1000
56,f,5,1000
56,f,15,200
56,f,14,1000
56,f,3,200
56,f,7,200
56,f,8,200
56,f,5,500
56,f,8,500
56,f,14,500
56,f,6,500
56,f,11,1000
56,f,11,200
56,f,5,200
56,f,11,200
56,f,3,100
56,f,2,200
56,f,1,200
56,f,3,100
56,f,1,500
56,f,3,500
56,f,8,1000
56,f,13,100
56,f,9,1000
56,f,8,1000
56,f,14,200
56,f,2,200
56,f,3,200
56,f,5,100
56,f,13,1000
56,f,5,500
56,f,3,1000
56,f,1,100
56,f,14,1000
56,f,4,200
56,f,3,100
56,f,6,1000
56,f,12,200
56,f,12,1000
56,f,4,1000
56,f,10,100
56,f,15,500
56,f,8,200
56,f,12,1000
56,f,10,500
56,f,3,200
56,f,9,1000
56,f,14,500
56,f,11,1000
56,f,9,500
56,f,7,1000
56,f,8,500
56,f,10,500
56,f,15,1000
56,f,13,200
56,f,13,500
56,f,15,500
56,f,8,100
56,f,9,100
56,f,1,1000
56,f,2,100
56,f,7,200
56,f,15,500
56,f,1,200
56,f,2,1000
56,f,2,500
56,f,1,500
56,f,5,100
56,f,14,100
56,f,3,500
56,f,9,1000
56,f,1,100
56,f,13,200
56,f,6,1000
56,f,10,500
56,f,2,200
56,f,2,500
56,f,12,1000
56,f,2,200
56,f,2,100
56,f,13,500
56,f,10,200
56,f,9,1000
56,f,2,200
56,f,5,200
56,f,12,200
56,f,1,500
56,f,10,500
56,f,11,500
56,f,14,200
56,f,9,1000
56,f,15,200
56,f,14,200
56,f,2,200
56,f,9,1000
56,f,3,100
56,f,7,100
56,f,11,500
56,f,5,500
56,f,6,100
56,f,1,1000
56,f,6,100
56,f,13,200
56,f,7,200
56,f,1,1000
56,f,9,1000
56,f,8,1000
56,f,8,100
56,f,7,500
56,f,15,100
56,f,12,100
56,f,7,1000
56,f,14,1000
56,f,14,1000
56,f,5,1000
56,f,4,200
56,f,15,200
56,f,4,200
56,f,2,200
56,f,8,100
56,f,5,500
56,f,10,1000
56,f,10,100
56,f,6,100
56,f,13,200
56,f,14,1000
56,f,4,100
56,f,9,200
56,f,9,1000
56,f,2,500
56,f,2,100
56,f,9,100
56,f,5,500
56,f,9,1000
56,f,2,200
56,f,13,100
56,f,5,1000
56,f,11,200
56,f,11,100
56,f,13,500
56,f,13,200
56,f,1,1000
56,f,2,100
56,f,8,200
56,f,7,1000
56,f,11,200
56,f,12,100
56,f,1,200
56,f,13,1000
56,f,4,500
56,f,10,500
56,f,15,1000
56,f,8,100
56,f,7,1000
56,f,11,1000
56,f,13,100
56,f,14,100
56,f,14,500
56,f,10,200
56,f,15,200
56,f,1,1000
56,f,11,100
56,f,8,500
56,f,12,100
56,f,15,100
56,f,2,1000
56,f,6,200
56,f,1,1000
56,f,14,100
56,f,8,200
56,f,12,100
56,f,2,100
56,f,2,1000
56,f,9,200
56,f,12,1000
56,f,11,200
56,f,11,100
56,f,10,200
56,f,6,1000
56,f,9,200
56,f,14,100
56,f,5,100
56,f,9,200
56,f,5,500
56,f,11,500
56,f,10,500
56,f,2,100
56,f,11,1000
56,f,9,100
56,f,6,100
56,f,8,1000
56,f,10,500
56,f,14,1000
56,f,10,200
56,f,3,100
56,f,1,1000
56,f,9,1000
56,f,10,100
56,f,8,200
56,f,9,100
56,f,10,500
56,f,5,500
56,f,8,200
56,f,3,100
56,f,13,1000
56,f,5,100
56,f,14,1000
56,f,10,500
56,f,5,100
56,f,4,200
56,f,3,1000
56,f,1,1000
56,f,7,200
56,f,4,100
56,f,8,200
56,f,11,500
56,f,10,1000
56,f,5,1000
56,f,5,200
56,f,15,500
56,f,14,100
56,f,6,200
56,f,7,200
56,f,13,200
56,f,5,1000
56,f,6,100
56,f,10,1000
56,f,11,500
56,f,1,200
56,f,11,200
56,f,15,1000
56,f,4,200
56,f,3,1000
56,f,12,200
56,f,3,500
56,f,12,500
56,f,9,500
56,f,8,500
56,f,13,500
56,f,9,1000
56,f,4,100
56,f,10,200
56,f,2,200
56,f,14,100
56,f,3,200
56,f,6,200
56,f,15,500
56,f,10,200
56,f,7,100
56,f,1,200
56,f,5,200
56,f,12,1000
56,f,6,500
56,f,2,1000
56,f,10,1000
56,f,9,500
56,f,13,100
56,f,15,100
56,f,8,1000
56,f,2,1000
56,f,14,1000
56,f,12,200
56,f,2,500
56,f,11,1000
56,f,7,1000
56,f,12,1000
56,f,13,500
56,f,4,1000
56,f,14,1000
56,f,15,100
56,f,4,200
56,f,5,500
56,f,4,1000
56,f,4,100
56,f,5,200
56,f,11,100
56,f,2,100
56,f,12,200
56,f,13,100
56,f,10,500
56,f,2,500
56,f,6,1000
56,f,3,200
56,f,8,500
56,f,3,200
56,f,5,1000
56,f,2,1000
56,f,15,1000
56,f,15,100
56,f,12,200
56,f,11,200
56,f,6,1000
56,f,9,100
56,f,9,200
56,f,14,1000
56,f,5,500
56,f,14,1000
56,f,11,1000
56,f,7,1000
56,f,12,500
56,f,7,1000
56,f,4,200
56,f,2,500
56,f,4,100
56,f,4,500
56,f,11,1000
56,f,6,1000
56,f,3,200
56,f,8,1000
56,f,4,200
56,f,9,100
56,f,5,200
56,f,12,1000
56,f,8,1000
56,f,10,200
56,f,14,500
56,f,2,500
56,f,10,1000
56,f,13,100
56,f,8,500
56,f,15,100
56,f,11,200
56,f,10,1000
56,f,5,100
56,f,8,1000
56,f,12,1000
56,f,4,1000
56,f,1,100
56,f,13,100
56,f,2,1000
56,f,14,100
56,f,6,100
56,f,2,100
56,f,9,1000
56,f,7,1000
56,f,1,100
56,f,3,500
56,f,10,200
56,f,9,200
56,f,7,1000
56,f,5,500
56,f,12,1000
56,f,4,100
56,f,10,100
56,f,11,500
56,f,9,1000
56,f,13,500
56,f,1,100
56,f,15,200
56,f,11,200
56,f,7,200
56,f,9,500
56,f,11,100
56,f,3,100
56,f,9,1000
56,f,13,100
56,f,11,100
56,f,3,200
56,f,15,500
56,f,6,500
56,f,12,100
56,f,11,1000
56,f,3,100
56,f,5,200
56,f,11,500
56,f,3,500
56,f,7,500
56,f,2,500
56,f,8,200
56,f,6,100
56,f,14,100
56,f,7,200
56,f,9,100
56,f,14,200
56,f,12,500
56,f,13,200
56,f,12,100
56,f,12,1000
56,f,3,500
56,f,5,500
56,f,12,100
56,f,6,100
56,f,4,500
56,f,6,200
56,f,12,100
56,f,8,100
56,f,7,1000
56,f,6,100
56,f,4,1000
56,f,13,100
56,f,3,1000
56,f,11,100
56,f,1,200
56,f,14,1000
56,f,10,100
56,f,11,200
56,f,5,200
56,f,11,100
56,f,10,1000
56,f,1,100
56,f,14,100
56,f,5,500
56,f,9,1000
56,f,8,200
56,f,7,500
56,f,14,100
56,f,8,200
56,f,12,1000
56,f,4,100
56,f,3,100
56,f,1,200
56,f,12,100
56,f,10,500
56,f,3,1000
56,f,11,1000
56,f,8,1000
56,f,11,200
56,f,6,500
56,f,12,100
56,f,6,1000
56,f,1,100
56,f,7,200
56,f,9,500
56,f,13,200
56,f,10,200
56,f,14,1000
56,f,1,1000
56,f,7,500
56,f,10,100
56,f,11,1000
56,f,13,1000
56,f,8,1000
56,f,8,500
56,f,1,200
56,f,10,200
56,f,5,500
56,f,8,500
56,f,7,200
56,f,12,100
56,f,11,100
56,f,10,200
56,f,1,1000
56,f,1,500
56,f,3,100
56,f,14,500
56,f,13,200
56,f,10,100
56,f,15,200
56,f,2,200
56,f,8,1000
56,f,9,500
56,f,3,200
56,f,8,100
56,f,7,500
56,f,15,500
56,f,5,500
56,f,11,1000
56,f,7,100
56,f,9,100
56,f,6,500
56,f,10,500
56,f,3,1000
56,f,14,1000
56,f,15,1000
56,f,3,1000
56,f,8,500
56,f,7,500
56,f,15,500
56,f,3,200
56,f,4,200
56,f,3,200
56,f,14,500
56,f,9,1000
56,f,2,500
56,f,11,500
56,f,8,1000
56,f,15,1000
56,f,1,100
56,f,13,1000
56,f,7,200
56,f,12,200
56,f,12,500
56,f,12,200
56,f,1,500
56,f,12,1000
56,f,12,1000
56,f,8,100
56,f,4,1000
56,f,6,1000
56,f,13,100
56,f,6,1000
56,f,5,500
56,f,8,500
56,f,10,200
56,f,2,1000
56,f,13,500
56,f,3,200
56,f,12,100
56,f,3,200
56,f,8,500
56,f,3,200
56,f,8,100
56,f,2,100
56,f,13,200
56,f,1,1000
56,f,14,100
56,f,14,1000
56,f,6,1000
56,f,10,200
56,f,7,500
56,f,2,500
56,f,12,1000
56,f,4,1000
56,f,4,100
56,f,7,200
56,f,11,1000
56,f,14,500
56,f,6,1000
56,f,5,500
56,f,9,1000
56,f,12,100
56,f,8,100
56,f,4,200
56,f,15,500
56,f,6,100
56,f,1,500
56,f,15,200
56,f,1,500
56,f,10,500
56,f,11,200
56,f,11,500
56,f,12,100
56,f,9,500
56,f,4,500
56,f,11,100
56,f,8,1000
56,f,11,200
56,f,3,500
56,f,14,200
56,f,5,500
56,f,7,1000
56,f,6,500
56,f,3,500
56,f,7,500
56,f,8,200
56,f,10,100
56,f,2,100
56,f,8,500
56,f,3,1000
56,f,4,500
56,f,2,1000
56,f,15,1000
56,f,12,200
56,f,3,200
56,f,14,500
56,f,12,200
56,f,12,100
56,f,14,500
56,f,6,1000
56,f,14,200
56,f,13,1000
56,f,14,100
56,f,2,1000
56,f,10,100
56,f,3,1000
56,f,13,100
56,f,5,500
56,f,14,1000
57,f,13,100
57,f,5,500
57,f,1,100
57,f,2,1000
57,f,15,200
57,f,4,1000
57,f,14,200
57,f,11,1000
57,f,7,100
57,f,9,1000
57,f,9,200
57,f,6,200
57,f,10,200
57,f,7,100
57,f,12,500
57,f,4,200
57,f,13,1000
57,f,9,100
57,f,15,200
57,f,12,100
57,f,5,500
57,f,3,1000
57,f,12,1000
57,f,1,100
57,f,5,1000
57,f,15,1000
57,f,3,500
57,f,13,100
57,f,10,1000
57,f,1,100
57,f,1,100
57,f,2,500
57,f,9,100
57,f,9,200
57,f,6,100
57,f,2,1000
57,f,3,200
57,f,4,100
57,f,5,100
57,f,10,500
57,f,5,200
57,f,4,500
57,f,1,500
57,f,6,1000
57,f,2,200
57,f,15,500
57,f,7,500
57,f,9,100
57,f,3,200
57,f,5,100
57,f,9,100
57,f,9,100
57,f,9,100
57,f,3,500
57,f,10,100
57,f,1,1000
57,f,2,200
57,f,3,100
57,f,4,100
57,f,14,100
57,f,12,500
57,f,8,200
57,f,5,100
57,f,1,500
57,f,11,500
57,f,7,1000
57,f,7,1000
57,f,14,1000
57,f,2,200
57,f,12,500
57,f,15,200
57,f,13,500
57,f,15,100
57,f,5,200
57,f,4,500
57,f,8,500
57,f,15,500
57,f,9,1000
57,f,7,100
57,f,13,1000
57,f,15,500
57,f,13,200
57,f,4,500
57,f,12,500
57,f,13,1000
57,f,6,1000
57,f,5,500
57,f,9,100
57,f,10,1000
57,f,1,100
57,f,10,500
57,f,10,200
57,f,1,100
57,f,7,200
57,f,12,100
57,f,13,200
57,f,4,500
57,f,9,500
57,f,5,100
57,f,13,100
57,f,10,1000
57,f,5,200
57,f,9,1000
57,f,3,200
57,f,6,500
57,f,1,200
57,f,4,1000
57,f,13,1000
57,f,5,1000
57,f,14,100
57,f,5,100
57,f,15,1000
57,f,13,1000
57,f,3,1000
57,f,5,1000
57,f,1,1000
57,f,6,200
57,f,2,1000
57,f,8,200
57,f,12,100
57,f,2,1000
57,f,6,500
57,f,4,1000
57,f,11,1000
57,f,13,200
57,f,9,100
57,f,9,100
57,f,10,100
57,f,7,1000
57,f,4,500
57,f,4,500
57,f,3,100
57,f,3,100
57,f,8,1000
57,f,10,1000
57,f,15,1000
57,f,10,500
57,f,3,200
57,f,1,1000
57,f,13,200
57,f,15,100
57,f,12,500
57,f,13,1000
57,f,10,200
57,f,10,1000
57,f,13,100
57,f,9,200
57,f,14,1000
57,f,15,100
57,f,9,200
57,f,8,200
57,f,10,100
57,f,5,1000
57,f,13,1000
57,f,1,500
57,f,7,100
57,f,11,100
57,f,7,1000
57,f,4,500
57,f,1,500
57,f,12,200
57,f,9,500
57,f,15,500
57,f,15,100
57,f,2,100
57,f,11,100
57,f,12,500
57,f,9,500
57,f,14,1000
57,f,11,100
57,f,14,500
57,f,10,1000
57,f,1,1000
57,f,2,1000
57,f,4,100
57,f,15,500
57,f,15,1000
57,f,6,100
57,f,13,500
57,f,12,100
57,f,9,500
57,f,5,500
57,f,4,200
57,f,7,100
57,f,10,1000
57,f,1,1000
57,f,6,100
57,f,10,200
57,f,10,100
57,f,8,200
57,f,9,100
57,f,2,200
57,f,1,1000
57,f,1,100
57,f,2,1000
57,f,14,100
57,f,10,1000
57,f,3,1000
57,f,3,1000
57,f,12,100
57,f,3,100
57,f,3,200
57,f,3,500
57,f,7,100
57,f,12,200
57,f,2,1000
57,f,8,1000
57,f,5,500
57,f,3,100
57,f,11,100
57,f,11,100
57,f,5,200
57,f,7,200
57,f,9,500
57,f,6,1000
57,f,15,1000
57,f,15,500
57,f,5,500
57,f,11,100
57,f,11,100
57,f,1,200
57,f,8,1000
57,f,14,1000
57,f,2,500
57,f,13,100
57,f,10,1000
57,f,4,1000
57,f,5,1000
57,f,14,1000
57,f,7,500
57,f,3,100
57,f,1,500
57,f,2,200
57,f,10,1000
57,f,14,1000
57,f,8,1000
57,f,11,200
57,f,9,1000
57,f,10,200
57,f,5,200
57,f,3,100
57,f,5,1000
57,f,4,100
57,f,5,200
57,f,8,200
57,f,5,500
57,f,8,500
57,f,12,100
57,f,12,500
57,f,6,1000
57,f,10,100
57,f,15,1000
57,f,14,1000
57,f,8,100
57,f,14,100
57,f,8,100
57,f,2,100
57,f,6,200
57,f,15,1000
57,f,7,100
57,f,15,200
57,f,15,200
57,f,2,100
57,f,15,100
57,f,14,100
57,f,4,1000
57,f,6,1000
57,f,5,1000
57,f,13,500
57,f,7,100
57,f,9,200
57,f,13,100
57,f,8,200
57,f,4,500
57,f,2,200
57,f,2,200
57,f,5,100
57,f,15,500
57,f,8,1000
57,f,9,200
57,f,5,200
57,f,14,500
57,f,1,500
57,f,10,100
57,f,2,100
57,f,5,100
57,f,10,100
57,f,14,100
57,f,7,100
57,f,12,1000
57,f,2,200
57,f,11,200
57,f,13,200
57,f,9,1000
57,f,15,1000
57,f,2,200
57,f,2,200
57,f,12,200
57,f,8,100
57,f,9,100
57,f,14,500
57,f,2,200
57,f,9,200
57,f,14,500
57,f,12,1000
57,f,11,100
57,f,8,100
57,f,5,100
57,f,8,500
57,f,10,200
57,f,2,200
57,f,5,200
57,f,12,500
57,f,14,100
57,f,14,200
57,f,10,500
57,f,2,100
57,f,10,500
57,f,13,1000
57,f,2,100
57,f,7,1000
57,f,3,500
57,f,1,1000
57,f,2,1000
57,f,11,200
57,f,7,1000
57,f,2,200
57,f,2,500
57,f,8,200
57,f,14,1000
57,f,4,200
57,f,12,100
57,f,2,100
57,f,14,200
57,f,5,200
57,f,7,1000
57,f,2,500
57,f,9,1000
57,f,12,500
57,f,9,500
57,f,9,500
57,f,5,200
57,f,11,200
57,f,8,1000
57,f,7,1000
57,f,3,500
57,f,15,100
57,f,5,200
57,f,4,100
57,f,6,1000
57,f,6,200
57,f,14,1000
57,f,9,1000
57,f,4,200
57,f,14,500
57,f,2,500
57,f,12,1000
57,f,14,500
57,f,9,100
57,f,14,1000
57,f,14,500
57,f,11,100
57,f,13,500
57,f,2,200
57,f,5,200
57,f,5,1000
57,f,4,100
57,f,8,1000
57,f,7,100
57,f,1,1000
57,f,8,1000
57,f,2,1000
57,f,12,100
57,f,8,1000
57,f,11,200
57,f,8,500
57,f,1,500
57,f,10,100
57,f,8,100
57,f,6,100
57,f,11,1000
57,f,3,1000
57,f,4,200
57,f,8,1000
57,f,7,1000
57,f,7,500
57,f,5,1000
57,f,10,500
57,f,8,500
57,f,11,1000
57,f,7,1000
57,f,2,100
57,f,6,100
57,f,2,1000
57,f,15,1000
57,f,4,200
57,f,14,500
57,f,7,500
57,f,12,200
57,f,2,500
57,f,10,500
57,f,11,100
57,f,4,500
57,f,14,1000
57,f,2,500
57,f,8,100
57,f,1,1000
57,f,9,100
57,f,4,1000
57,f,3,1000
57,f,6,200
57,f,8,200
57,f,13,1000
57,f,1,1000
57,f,6,100
57,f,8,200
57,f,8,1000
57,f,5,1000
57,f,1,200
57,f,1,200
57,f,2,1000
57,f,4,500
57,f,6,200
57,f,3,100
57,f,9,1000
57,f,3,500
57,f,12,1000
57,f,11,1000
57,f,11,500
57,f,7,100
57,f,12,1000
57,f,11,100
57,f,9,500
57,f,4,100
57,f,5,500
57,f,14,100
57,f,11,200
57,f,8,1000
57,f,15,1000
57,f,9,1000
57,f,15,100
57,f,10,1000
57,f,7,100
57,f,10,1000
57,f,3,500
57,f,15,200
57,f,4,1000
57,f,1,100
57,f,7,1000
57,f,5,1000
57,f,5,500
57,f,3,1000
57,f,9,1000
57,f,10,1000
57,f,6,200
57,f,12,500
57,f,13,200
57,f,12,200
57,f,2,200
57,f,15,1000
57,f,14,200
57,f,5,100
57,f,4,1000
57,f,11,500
57,f,10,100
57,f,11,200
57,f,5,100
57,f,15,200
57,f,5,500
57,f,5,1000
57,f,14,1000
57,f,6,100
57,f,11,100
57,f,12,100
57,f,3,1000
57,f,4,100
57,f,9,100
57,f,3,200
57,f,11,500
57,f,10,1000
57,f,10,200
57,f,8,1000
57,f,7,500
57,f,11,200
57,f,14,100
57,f,7,500
57,f,2,200
57,f,9,100
57,f,3,1000
57,f,3,200
57,f,11,200
57,f,14,1000
57,f,14,100
57,f,13,100
57,f,3,200
57,f,4,1000
57,f,10,200
57,f,15,1000
57,f,9,500
57,f,3,100
57,f,2,200
57,f,14,200
57,f,8,500
57,f,4,500
57,f,2,500
57,f,12,100
57,f,13,1000
57,f,5,100
57,f,5,100
57,f,4,500
57,f,8,200
57,f,3,200
57,f,12,100
57,f,7,100
57,f,5,500
57,f,11,1000
57,f,2,1000
57,f,9,200
57,f,13,200
57,f,9,200
57,f,12,1000
57,f,4,100
57,f,14,100
57,f,3,100
57,f,10,500
57,f,10,500
57,f,13,1000
57,f,6,200
57,f,3,1000
57,f,15,500
57,f,10,1000
57,f,1,500
57,f,15,100
57,f,8,100
57,f,14,1000
57,f,4,100
57,f,6,1000
57,f,15,200
57,f,7,1000
57,f,4,1000
57,f,6,200
57,f,8,500
57,f,10,1000
57,f,14,100
57,f,8,100
57,f,15,200
57,f,12,200
57,f,8,100
57,f,10,1000
57,f,15,1000
57,f,4,500
57,f,12,500
57,f,2,1000
57,f,5,100
57,f,6,100
57,f,2,100
57,f,1,500
57,f,9,100
57,f,3,500
57,f,10,100
57,f,13,200
57,f,6,200
57,f,5,500
57,f,8,200
57,f,3,100
57,f,6,200
57,f,14,500
57,f,4,100
57,f,3,1000
57,f,6,1000
57,f,3,200
57,f,11,1000
57,f,10,1000
57,f,14,500
57,f,13,500
57,f,3,100
57,f,10,1000
57,f,14,500
57,f,6,200
57,f,12,1000
57,f,14,500
57,f,3,1000
57,f,12,1000
57,f,3,100
57,f,11,200
57,f,15,100
57,f,15,500
57,f,3,200
57,f,6,1000
57,f,3,200
57,f,4,100
57,f,6,1000
57,f,11,500
57,f,13,1000
57,f,5,200
57,f,7,200
57,f,14,100
57,f,2,500
57,f,6,500
57,f,2,500
57,f,1,1000
57,f,4,100
57,f,3,1000
57,f,4,100
57,f,2,500
57,f,13,500
57,f,9,200
57,f,4,200
57,f,8,100
57,f,14,100
57,f,11,200
57,f,11,500
57,f,8,100
57,f,12,200
57,f,5,100
57,f,14,1000
57,f,5,1000
57,f,1,100
57,f,12,500
57,f,5,200
57,f,4,200
57,f,8,500
57,f,4,1000
57,f,13,100
57,f,12,500
57,f,14,1000
57,f,1,1000
57,f,12,200
57,f,12,500
57,f,1,500
57,f,14,500
57,f,15,200
57,f,14,100
57,f,3,500
57,f,2,1000
57,f,4,1000
57,f,11,100
57,f,3,500
57,f,13,1000
57,f,2,100
57,f,7,500
57,f,2,500
57,f,15,200
57,f,9,1000
57,f,10,100
57,f,10,100
57,f,7,500
57,f,1,1000
57,f,13,100
57,f,13,500
57,f,7,200
57,f,8,200
57,f,13,200
57,f,10,500
57,f,13,1000
57,f,1,500
57,f,1,100
57,f,10,100
57,f,10,1000
57,f,10,100
57,f,10,200
57,f,4,100
57,f,4,1000
57,f,2,1000
57,f,11,100
57,f,2,1000
57,f,14,1000
57,f,14,200
57,f,5,200
57,f,10,500
57,f,5,1000
57,f,4,200
57,f,3,100
57,f,9,200
57,f,13,500
57,f,1,1000
57,f,4,200
57,f,3,500
57,f,10,200
57,f,11,1000
57,f,9,1000
57,f,10,200
57,f,1,1000
57,f,11,100
57,f,11,200
57,f,10,200
57,f,6,200
57,f,6,1000
57,f,11,200
57,f,1,1000
57,f,9,200
57,f,6,500
57,f,9,200
57,f,10,200
57,f,2,200
57,f,5,100
57,f,5,1000
57,f,11,100
57,f,7,500
57,f,12,1000
57,f,9,1000
57,f,10,100
57,f,13,100
57,f,13,200
57,f,3,1000
57,f,2,200
57,f,7,1000
57,f,8,100
57,f,13,100
57,f,14,1000
57,f,12,100
57,f,14,1000
57,f,14,1000
57,f,12,500
57,f,8,200
57,f,13,1000
57,f,14,1000
57,f,9,1000
57,f,9,100
57,f,5,100
57,f,12,500
57,f,15,100
57,f,7,500
57,f,1,100
57,f,15,100
57,f,14,500
57,f,5,100
57,f,3,500
57,f,8,200
57,f,5,100
57,f,15,1000
57,f,13,500
57,f,13,100
57,f,2,100
57,f,7,1000
57,f,14,200
57,f,2,200
57,f,9,500
57,f,8,1000
57,f,14,500
57,f,5,500
57,f,14,1000
57,f,2,500
57,f,2,100
57,f,9,200
57,f,15,100
57,f,7,100
57,f,1,1000
57,f,13,500
57,f,10,200
57,f,13,500
57,f,3,500
57,f,8,200
57,f,7,100
57,f,15,1000
57,f,4,1000
57,f,5,100
57,f,10,500
57,f,5,1000
57,f,6,500
57,f,8,200
57,f,15,1000
57,f,6,100
57,f,12,1000
57,f,6,500
57,f,13,200
57,f,3,500
57,f,12,1000
57,f,10,100
57,f,3,500
57,f,6,1000
57,f,1,100
57,f,8,500
57,f,5,100
57,f,5,200
57,f,15,1000
57,f,3,200
57,f,11,200
57,f,14,1000
57,f,14,200
57,f,11,100
57,f,15,1000
57,f,6,1000
57,f,13,1000
57,f,1,1000
57,f,3,200
57,f,13,500
57,f,4,100
57,f,11,500
57,f,3,1000
57,f,6,200
57,f,8,200
57,f,15,500
57,f,10,1000
57,f,5,500
57,f,6,500
57,f,12,200
57,f,15,500
57,f,6,200
57,f,10,500
57,f,7,1000
57,f,4,1000
57,f,2,1000
57,f,3,200
57,f,1,200
57,f,9,200
57,f,8,500
57,f,1,100
57,f,8,100
57,f,6,1000
57,f,12,200
57,f,12,500
57,f,5,200
58,f,11,1000
58,f,9,500
58,f,11,100
58,f,14,100
58,f,3,200
58,f,14,1000
58,f,9,100
58,f,14,1000
58,f,1,100
58,f,13,100
58,f,14,500
58,f,7,100
58,f,5,1000
58,f,10,1000
58,f,15,200
58,f,13,1000
58,f,3,200
58,f,2,1000
58,f,5,200
58,f,11,200
58,f,14,1000
58,f,8,100
58,f,4,500
58,f,2,100
58,f,7,200
58,f,13,500
58,f,5,500
58,f,4,200
58,f,11,1000
58,f,9,1000
58,f,8,200
58,f,10,1000
58,f,3,500
58,f,4,1000
58,f,12,500
58,f,5,1000
58,f,7,200
58,f,13,1000
58,f,7,1000
58,f,2,500
58,f,5,200
58,f,4,1000
58,f,4,100
58,f,11,1000
58,f,11,1000
58,f,2,100
58,f,10,1000
58,f,1,500
58,f,6,500
58,f,12,200
58,f,6,100
58,f,5,100
58,f,7,500
58,f,11,500
58,f,14,200
58,f,4,1000
58,f,5,500
58,f,8,200
58,f,5,100
58,f,2,1000
58,f,14,100
58,f,8,1000
58,f,13,100
58,f,4,100
58,f,2,1000
58,f,5,500
58,f,11,200
58,f,7,100
58,f,5,1000
58,f,8,1000
58,f,8,500
58,f,10,1000
58,f,14,200
58,f,14,1000
58,f,4,200
58,f,2,100
58,f,3,200
58,f,9,500
58,f,7,100
58,f,13,200
58,f,11,100
58,f,10,100
58,f,14,200
58,f,6,100
58,f,12,500
58,f,9,100
58,f,12,200
58,f,11,1000
58,f,10,1000
58,f,15,500
58,f,6,200
58,f,13,1000
58,f,3,1000
58,f,8,200
58,f,13,1000
58,f,10,500
58,f,14,100
58,f,14,200
58,f,12,1000
58,f,1,500
58,f,9,200
58,f,10,100
58,f,13,500
58,f,9,100
58,f,10,100
58,f,8,1000
58,f,8,100
58,f,10,100
58,f,7,500
58,f,1,1000
58,f,2,200
58,f,10,100
58,f,10,500
58,f,13,200
58,f,1,200
58,f,1,500
58,f,14,200
58,f,1,100
58,f,6,1000
58,f,11,100
58,f,8,500
58,f,3,100
58,f,2,500
58,f,15,100
58,f,9,200
58,f,15,500
58,f,15,200
58,f,3,1000
58,f,14,100
58,f,15,200
58,f,14,200
58,f,1,200
58,f,14,100
58,f,8,1000
58,f,9,1000
58,f,14,500
58,f,1,1000
58,f,14,200
58,f,1,500
58,f,15,1000
58,f,5,500
58,f,11,100
58,f,14,500
58,f,14,500
58,f,8,500
58,f,6,500
58,f,9,1000
58,f,15,500
58,f,13,200
58,f,2,100
58,f,4,100
58,f,5,500
58,f,11,1000
58,f,10,200
58,f,13,1000
58,f,4,1000
58,f,1,1000
58,f,6,500
58,f,6,200
58,f,14,100
58,f,5,500
58,f,8,100
58,f,4,100
58,f,5,1000
58,f,5,500
58,f,3,100
58,f,10,500
58,f,7,100
58,f,3,100
58,f,11,200
58,f,13,1000
58,f,13,1000
58,f,6,200
58,f,14,500
58,f,2,100
